dwa_id,seniority_group,mean_beta_hat,N_observations
4.A.3.a.2.I37.D05,1,0.004868624454316633,45
4.A.3.a.2.I37.D05,2,-0.028881950017438922,45
4.A.3.a.2.I37.D06,1,-0.005161469068059573,45
4.A.3.a.2.I37.D06,2,-0.016511052957403242,45
4.A.3.a.2.I37.D06,3,-0.10812965026345894,45
4.A.3.a.2.I37.D07,1,-0.005291464351223666,45
4.A.3.a.2.I37.D07,2,0.007742573595007679,45
4.A.3.a.2.I38.D01,1,0.04102841040189774,45
4.A.3.a.2.I38.D01,2,0.021086217985437035,45
4.A.3.a.2.I38.D01,3,0.03869687256667362,45
4.A.3.a.2.I38.D02,1,0.01614189914010578,45
4.A.3.a.2.I38.D02,2,0.007066521771775052,45
4.A.3.a.2.I38.D02,3,0.027101839842539166,45
4.A.3.a.2.I38.D02,4,-0.007551722980226869,45
4.A.3.a.2.I40.D03,1,-0.001912614984216374,45
4.A.3.a.2.I40.D03,2,-0.00017884583221609504,45
4.A.3.a.2.I41.D01,1,0.0076018377403252535,45
4.A.3.a.2.I41.D01,2,0.002960631212011102,45
4.A.3.a.2.I41.D01,3,0.01054142370210383,45
4.A.3.a.2.I41.D04,1,-0.01179929247044914,45
4.A.3.a.2.I41.D04,2,-0.0026798155898701244,45
4.A.3.a.2.I41.D04,3,-0.017057403802784817,45
4.A.3.a.2.I41.D04,4,-0.004508688047328484,45
4.A.3.a.2.I41.D08,1,-0.018116148610987575,45
4.A.3.a.2.I41.D08,2,-0.008984173477571826,45
4.A.3.a.2.I41.D08,3,-0.0020204921154924806,45
4.A.3.a.2.I42.D01,1,0.0012177383352973384,45
4.A.3.a.2.I42.D01,2,-0.04726271160273181,45
4.A.3.a.2.I42.D02,1,-0.010293362558013644,45
4.A.3.a.2.I42.D02,2,-0.019117813304840265,45
4.A.3.a.2.I42.D02,3,0.017679134725354748,45
4.A.3.a.2.I42.D03,1,-0.006187514357100573,45
4.A.3.a.2.I42.D05,1,0.010529829622139355,45
4.A.3.a.2.I42.D05,2,0.014123811603167623,45
4.A.3.a.2.I42.D05,3,-0.02503744864027453,45
4.A.3.a.2.I42.D05,4,0.014891233827036521,45
4.A.3.a.2.I42.D06,1,-0.007216084142529584,45
4.A.3.a.2.I42.D06,2,-0.014999560483226608,45
4.A.3.a.2.I42.D06,3,-0.06183791234101914,45
4.A.3.a.2.I43.D03,1,-0.01218696537535678,45
4.A.3.a.2.I43.D03,2,-0.0017322994020034946,45
4.A.3.a.2.I43.D03,3,-0.02504879120263788,45
4.A.3.a.2.I45.D03,5,0.018618346763206214,45
4.A.3.a.2.I46.D01,1,-0.027227803600454382,45
4.A.3.a.2.I46.D02,1,-0.010169455256375439,45
4.A.3.a.2.I46.D02,2,-0.034726252183759417,45
4.A.3.a.2.I46.D04,1,-0.03888400110136826,45
4.A.3.a.2.I46.D05,1,-0.020609378281753212,45
4.A.3.a.2.I47.D02,1,0.04418679079387723,45
4.A.3.a.2.I47.D02,2,0.024753354027914787,45
4.A.3.a.2.I47.D03,1,0.01873806955778732,45
4.A.3.a.2.I47.D04,1,0.023098897337138363,45
4.A.3.a.2.I47.D04,2,-0.007239859680449274,45
4.A.3.a.2.I47.D04,3,0.013461857848209483,45
4.A.3.a.2.I47.D04,4,0.009230458044298074,45
4.A.3.a.2.I47.D04,5,0.005595618714756513,45
4.A.3.a.3.I01.D01,1,-0.013664534441576599,45
4.A.3.a.3.I01.D01,2,0.0016872638220917756,45
4.A.3.a.3.I01.D01,3,-0.01385049095437598,45
4.A.3.a.3.I01.D01,4,-0.005755484592754347,45
4.A.3.a.3.I01.D01,5,0.018533742479720342,45
4.A.3.a.3.I02.D01,1,0.004013165957766214,45
4.A.3.a.3.I02.D01,2,0.0004397180550777086,45
4.A.3.a.3.I02.D03,1,0.0038851824885102124,45
4.A.3.a.3.I02.D03,2,0.0030295224661210335,45
4.A.3.a.3.I02.D03,3,-0.018934011250611282,45
4.A.3.a.3.I02.D03,4,0.009711862109526542,45
4.A.3.a.3.I03.D01,2,-0.02395326068799099,45
4.A.3.a.3.I03.D01,3,-0.014727570210836793,45
4.A.3.a.3.I03.D01,4,-0.021986101280216733,45
4.A.3.a.3.I03.D03,1,0.009518248015203613,45
4.A.3.a.3.I03.D04,1,0.02319567817368123,45
4.A.3.a.3.I04.D03,1,0.009834125332011565,45
4.A.3.a.3.I04.D03,2,0.013222616724061961,45
4.A.3.a.3.I04.D04,1,0.02321437490519011,45
4.A.3.a.3.I04.D04,2,0.0062273088929349005,45
4.A.3.a.3.I04.D05,1,0.010645336794979084,45
4.A.3.a.3.I05.D02,1,0.005640979363126955,45
4.A.3.a.3.I05.D02,2,0.0546677853565201,45
4.A.3.a.3.I05.D02,3,0.04048192824679138,45
4.A.3.a.3.I05.D04,1,0.012502045926419557,45
4.A.3.a.3.I05.D04,2,-0.0019940157395255073,45
4.A.3.a.3.I05.D05,1,-0.042125906739993085,45
4.A.3.a.3.I06.D05,1,-0.0017788082296256499,45
4.A.3.a.3.I06.D06,1,0.030555947737592733,45
4.A.3.a.3.I06.D06,2,-0.026678193125194642,45
4.A.3.a.3.I06.D08,1,0.00362879074453048,45
4.A.3.a.3.I06.D09,1,0.004263371344018002,45
4.A.3.a.3.I06.D09,2,-0.008926051712401108,45
4.A.3.a.3.I06.D10,1,0.008264336798385178,45
4.A.3.a.3.I06.D10,3,-0.002173942951341514,45
4.A.3.a.3.I06.D10,4,-0.027366237772010898,45
4.A.3.a.3.I06.D11,1,0.013280115299138954,45
4.A.3.a.3.I06.D12,1,0.01140868020759909,45
4.A.3.a.3.I06.D12,2,-0.012561813029699382,45
4.A.3.a.3.I06.D12,3,-0.01754961156709428,45
4.A.3.a.3.I06.D13,1,0.001847330558966168,45
4.A.3.a.3.I07.D01,1,-0.0073992092075015016,45
4.A.3.a.3.I07.D01,2,-0.023919751645832404,45
4.A.3.a.3.I07.D01,3,0.02785620996463447,45
4.A.3.a.3.I07.D01,4,-0.026103696411040527,45
4.A.3.a.3.I07.D03,1,0.013686509925175751,45
4.A.3.a.3.I07.D03,2,0.027790182145280364,45
4.A.3.a.3.I07.D04,1,-0.006484750983764395,45
4.A.3.a.3.I07.D04,2,-0.024125672977255784,45
4.A.3.a.3.I07.D04,3,-0.012880844776943675,45
4.A.3.a.3.I07.D04,4,-0.01307787944572646,45
4.A.3.a.3.I07.D04,5,-0.010508125580408553,45
4.A.3.a.3.I07.D05,1,-0.0011165913403071875,45
4.A.3.a.3.I07.D05,2,0.0007777765612432922,45
4.A.3.a.3.I08.D01,1,-0.006897128107834933,45
4.A.3.a.3.I08.D01,2,-0.0038559723987656065,45
4.A.3.a.3.I08.D02,1,-0.004175478424894071,45
4.A.3.a.3.I08.D02,2,-0.002644696574887575,45
4.A.3.a.3.I08.D03,1,0.003803045603969661,45
4.A.3.a.3.I08.D03,2,-0.009971166062681577,45
4.A.3.a.3.I08.D03,3,-0.02218676597751959,45
4.A.3.a.3.I08.D03,4,-0.012200203657978387,45
4.A.3.a.3.I08.D03,5,-0.011419019808248373,45
4.A.3.a.3.I09.D02,2,0.009550051505901625,45
4.A.3.a.3.I09.D02,3,0.017146154220328995,45
4.A.3.a.3.I09.D02,4,0.01172061465563235,45
4.A.3.a.3.I09.D02,5,0.012610275081710785,45
4.A.3.a.3.I10.D01,1,0.0067275664209745225,45
4.A.3.a.3.I10.D01,2,-0.0028906464014382205,45
4.A.3.a.3.I10.D01,3,0.01825616319337263,45
4.A.3.a.3.I10.D01,4,0.004590457810997519,45
4.A.3.a.3.I10.D01,5,0.0024194795233820703,45
4.A.3.a.3.I10.D02,1,-0.01883031415134542,45
4.A.3.a.3.I10.D02,2,-0.002954563269714848,45
4.A.3.a.3.I10.D02,3,-0.01620107553597661,45
4.A.3.a.3.I10.D02,4,0.00642351185351714,45
4.A.3.a.3.I10.D02,5,-0.004718750225415085,45
4.A.3.a.3.I12.D01,1,0.006470734388715877,45
4.A.3.a.3.I12.D01,2,0.0038888629891910198,45
4.A.3.a.3.I12.D01,3,0.008272477886339811,45
4.A.3.a.3.I12.D02,1,0.012019663177938615,45
4.A.3.a.3.I12.D02,2,-0.026527508167598603,45
4.A.3.a.4.I01.D01,2,0.04585240402898335,45
4.A.3.a.4.I01.D01,3,-0.050940287922762305,45
4.A.3.a.4.I01.D01,4,0.04710365309629462,45
4.A.3.a.4.I01.D01,5,-0.04868703192318312,45
4.A.3.a.4.I01.D02,3,-0.052328377043379004,45
4.A.3.a.4.I01.D03,1,0.011326072255873022,45
4.A.3.a.4.I01.D03,2,0.06678559666304203,45
4.A.3.a.4.I01.D04,1,0.01491454467366596,45
4.A.3.a.4.I01.D04,2,0.0320780549556932,45
4.A.3.a.4.I01.D04,3,-0.03799299193784917,45
4.A.3.a.4.I01.D04,4,0.01071450380503554,45
4.A.3.a.4.I01.D04,5,-0.05336373485869823,45
4.A.3.a.4.I01.D05,1,0.007239767854593356,45
4.A.3.a.4.I01.D05,2,0.013372140192734056,45
4.A.3.a.4.I01.D05,3,0.017103147831701294,45
4.A.3.a.4.I01.D05,4,-0.01397314018390171,45
4.A.3.a.4.I01.D06,1,0.005243559862154473,45
4.A.3.a.4.I01.D06,2,0.009352316925329658,45
4.A.3.a.4.I01.D06,3,-0.02255504884133233,45
4.A.3.a.4.I01.D06,4,-0.038059818517331576,45
4.A.3.a.4.I01.D06,5,-0.01833844140246728,45
4.A.3.a.4.I01.D07,1,0.011255890437687927,45
4.A.3.a.4.I01.D11,1,0.027922460637950067,45
4.A.3.a.4.I01.D11,2,0.008042073755664774,45
4.A.3.a.4.I01.D11,3,-0.0011604136660109752,45
4.A.3.a.4.I01.D11,4,-0.025426839336009827,45
4.A.3.a.4.I01.D11,5,0.00802800542564597,45
4.A.3.a.4.I01.D12,1,0.0018292707680456603,45
4.A.3.a.4.I01.D14,1,0.002990915712265701,45
4.A.3.a.4.I01.D14,2,-0.0040601092141135785,45
4.A.3.b.1.I01.D01,1,0.002206924808598146,45
4.A.3.b.1.I01.D01,2,-0.012964011657274628,45
4.A.3.b.1.I01.D01,3,-0.0030872591890864116,45
4.A.3.b.1.I01.D01,4,-0.04676295108906653,45
4.A.3.b.1.I01.D02,1,-0.003836178366078862,45
4.A.3.b.1.I01.D02,2,-0.012665035386261526,45
4.A.3.b.1.I01.D02,3,-0.05129052814751658,45
4.A.3.b.1.I01.D02,4,-0.014678661973019713,45
4.A.3.b.1.I01.D03,1,0.03276559246459157,45
4.A.3.b.1.I01.D03,2,-0.006495464875054429,45
4.A.3.b.1.I01.D03,3,-0.010270812301545564,45
4.A.3.b.1.I01.D03,4,-0.01687710415197316,45
4.A.3.b.1.I01.D03,5,-0.0015474673645052145,45
4.A.3.b.1.I02.D01,1,0.040398149314633286,45
4.A.3.b.1.I02.D01,2,-0.005812755403137953,45
4.A.3.b.1.I02.D01,3,0.016795217501513894,45
4.A.3.b.1.I02.D01,4,0.008067662149222273,45
4.A.3.b.1.I02.D01,5,0.020181915920086384,45
4.A.3.b.1.I02.D02,1,0.01039901716271418,45
4.A.3.b.1.I02.D02,2,-0.0026358435410200457,45
4.A.3.b.1.I02.D02,3,-0.01707345084344992,45
4.A.3.b.1.I02.D02,4,-0.009008818958823049,45
4.A.3.b.1.I02.D02,5,0.0035954116880506162,45
4.A.3.b.1.I03.D01,1,-0.016219022323522275,45
4.A.3.b.1.I03.D01,2,-0.004022782681424237,45
4.A.3.b.1.I03.D01,3,-0.02142662348652431,45
4.A.3.b.1.I03.D01,4,-0.009808683713021009,45
4.A.3.b.1.I03.D01,5,-0.0013190395250764683,45
4.A.3.b.1.I03.D02,1,-0.021760168673348273,45
4.A.3.b.1.I03.D02,2,-0.004134978622459752,45
4.A.3.b.1.I03.D02,3,-0.018670106916114863,45
4.A.3.b.1.I03.D02,4,-0.006990954560149221,45
4.A.3.b.1.I03.D02,5,-0.002988888467981051,45
4.A.3.b.1.I03.D03,1,-0.004218744014419163,45
4.A.3.b.1.I03.D03,2,0.016137875995860314,45
4.A.3.b.1.I03.D03,3,0.018489730936796712,45
4.A.3.b.1.I03.D03,4,-0.02474729756120811,45
4.A.3.b.1.I03.D03,5,-0.017990054671846004,45
4.A.3.b.1.I03.D04,1,0.006540840660977616,45
4.A.3.b.1.I03.D04,2,-0.006488815798723551,45
4.A.3.b.1.I03.D04,3,-0.015979553248225125,45
4.A.3.b.1.I03.D04,4,-0.013079439580616262,45
4.A.3.b.1.I03.D04,5,0.001086675036334286,45
4.A.3.b.1.I04.D01,1,0.011363025307516554,45
4.A.3.b.1.I04.D01,2,-0.002961317959082483,45
4.A.3.b.1.I04.D01,3,-0.01926995264124143,45
4.A.3.b.1.I04.D01,4,-0.010540571381950787,45
4.A.3.b.1.I04.D01,5,0.003369981132465875,45
4.A.3.b.1.I04.D02,1,0.010271971107197514,45
4.A.3.b.1.I04.D02,2,-0.0074590766866089765,45
4.A.3.b.1.I04.D02,3,-0.004062961575978481,45
4.A.3.b.1.I04.D02,4,-0.0065094310485978,45
4.A.3.b.1.I04.D02,5,0.009552931797612994,45
4.A.3.b.1.I04.D03,1,-0.012521646228060332,45
4.A.3.b.1.I04.D03,2,-0.001932783321107696,45
4.A.3.b.1.I04.D03,3,-0.01610926310842645,45
4.A.3.b.1.I04.D03,4,-0.010397799283977585,45
4.A.3.b.1.I04.D03,5,-0.0041833412932258795,45
4.A.3.b.1.I05.D01,1,0.004473303370267904,45
4.A.3.b.1.I05.D01,2,0.009554876059226083,45
4.A.3.b.1.I05.D01,3,0.025084109909089897,45
4.A.3.b.1.I05.D01,4,-0.010513437142360757,45
4.A.3.b.1.I05.D01,5,0.017062467113530915,45
4.A.3.b.1.I05.D02,1,0.037356594034938184,45
4.A.3.b.1.I05.D02,2,0.026546698916264086,45
4.A.3.b.1.I05.D02,3,0.0063353033415384195,45
4.A.3.b.1.I05.D02,4,-0.003081126340826653,45
4.A.3.b.1.I05.D02,5,0.006072278151805872,45
4.A.3.b.1.I06.D02,2,0.018192861073753085,45
4.A.3.b.1.I06.D02,3,-0.026321677934281255,45
4.A.3.b.1.I06.D02,4,-0.010377884255700225,45
4.A.3.b.1.I06.D03,1,0.03192964321009702,45
4.A.3.b.1.I06.D03,2,0.011727622104681684,45
4.A.3.b.1.I06.D05,2,-0.022314800774051256,45
4.A.3.b.1.I06.D05,3,-0.008441626582347943,45
4.A.3.b.1.I06.D05,4,-0.02118293338536342,45
4.A.3.b.1.I06.D06,1,0.009887700091880978,45
4.A.3.b.1.I06.D06,2,0.009204484801375652,45
4.A.3.b.1.I06.D06,3,0.03436320218164872,45
4.A.3.b.1.I06.D06,4,-0.005978644408731327,45
4.A.3.b.1.I06.D06,5,-0.009975280827109774,45
4.A.3.b.1.I06.D07,1,0.17971280972778786,45
4.A.3.b.1.I06.D07,2,0.01723414506190975,45
4.A.3.b.1.I06.D07,3,0.05813953260240644,45
4.A.3.b.1.I06.D07,4,0.040791081538239425,45
4.A.3.b.1.I06.D07,5,0.010598319224792298,45
4.A.3.b.1.I06.D08,1,0.06159022025585015,45
4.A.3.b.1.I06.D08,2,0.010954158972661325,45
4.A.3.b.1.I06.D08,3,0.03673496431650257,45
4.A.3.b.1.I06.D08,4,0.0010001403742636325,45
4.A.3.b.1.I06.D08,5,-0.00041969741247971896,45
4.A.3.b.1.I06.D10,1,0.010858538524084409,45
4.A.3.b.1.I06.D10,2,0.009863666027064757,45
4.A.3.b.1.I06.D10,3,-0.007740514876092095,45
4.A.3.b.1.I06.D10,4,-0.016929506278981633,45
4.A.3.b.1.I06.D12,1,-0.05703898543851496,45
4.A.3.b.1.I06.D12,2,-0.037540948975419444,45
4.A.3.b.1.I06.D12,3,-0.044109835093569916,45
4.A.3.b.1.I06.D12,4,0.028797667808043916,45
4.A.3.b.1.I06.D12,5,-0.008199484751308859,45
4.A.3.b.4.I01.D01,1,0.005491603935645501,45
4.A.3.b.4.I01.D02,1,0.00045119106035164576,45
4.A.3.b.4.I02.D01,1,-0.004040566726528791,45
4.A.3.b.4.I02.D02,1,-0.003300567488333365,45
4.A.3.b.4.I02.D02,2,-0.022015288158646888,45
4.A.3.b.4.I02.D04,1,-0.005720200264704706,45
4.A.3.b.4.I02.D07,1,0.008234432000025067,45
4.A.3.b.4.I02.D07,2,0.0066567000046045335,45
4.A.3.b.4.I02.D07,3,-0.010490057163706094,45
4.A.3.b.4.I02.D07,4,-0.007908872690542886,45
4.A.3.b.4.I02.D08,4,-0.009036016024989794,45
4.A.3.b.4.I02.D09,1,-0.004915481907350572,45
4.A.3.b.4.I02.D11,5,-0.010045185886423372,45
4.A.3.b.4.I02.D13,1,-0.01893891367144934,45
4.A.3.b.4.I02.D13,2,-0.0022690942650812032,45
4.A.3.b.4.I02.D13,3,0.021036471041622713,45
4.A.3.b.4.I02.D13,4,-0.016557321338559784,45
4.A.3.b.4.I02.D13,5,-0.012036920302688776,45
4.A.3.b.4.I02.D16,1,0.009273739734838783,45
4.A.3.b.4.I02.D16,2,0.01220202417969243,45
4.A.3.b.4.I02.D16,3,-0.008727549697782786,45
4.A.3.b.4.I02.D16,4,-0.011765818521707902,45
4.A.3.b.4.I02.D16,5,-0.0065124764492741315,45
4.A.3.b.4.I02.D17,1,-0.003591468926320327,45
4.A.3.b.4.I03.D01,1,-0.0010822784584277464,45
4.A.3.b.4.I03.D01,2,0.03367873849129208,45
4.A.3.b.4.I03.D02,1,0.016886780244150197,45
4.A.3.b.4.I03.D02,2,-0.015583406721144742,45
4.A.3.b.4.I03.D02,3,-0.018578389507345902,45
4.A.3.b.4.I03.D02,4,-0.016512538826879256,45
4.A.3.b.4.I03.D02,5,-0.004082574133158075,45
4.A.3.b.4.I03.D03,1,0.0008118208651969426,45
4.A.3.b.4.I03.D03,2,0.023753813243853637,45
4.A.3.b.4.I03.D03,3,-0.0032061193112950894,45
4.A.3.b.4.I03.D04,1,0.004455838870164485,45
4.A.3.b.4.I04.D01,1,-0.02101451418018541,45
4.A.3.b.4.I04.D01,2,-0.0037328049941325863,45
4.A.3.b.4.I04.D01,3,-0.021384785485302912,45
4.A.3.b.4.I04.D01,4,-0.008320922899425638,45
4.A.3.b.4.I04.D01,5,-0.0036874023756108248,45
4.A.3.b.4.I04.D02,1,0.0015561075131761473,45
4.A.3.b.4.I04.D02,2,-0.002560999281413914,45
4.A.3.b.4.I04.D02,3,-0.0065636300495791194,45
4.A.3.b.4.I04.D02,4,-0.0026141318435149038,45
4.A.3.b.4.I04.D02,5,0.005401740166757064,45
4.A.3.b.4.I04.D04,2,0.029855594694350687,45
4.A.3.b.4.I04.D04,3,-0.008019403365799309,45
4.A.3.b.4.I04.D04,4,-0.004830677750176725,45
4.A.3.b.4.I04.D04,5,-0.005159396517609013,45
4.A.3.b.4.I04.D05,1,-0.003598827532175351,45
4.A.3.b.4.I04.D05,2,0.008161541927630939,45
4.A.3.b.4.I04.D05,3,0.01769857314467002,45
4.A.3.b.4.I04.D05,4,0.002644271355729467,45
4.A.3.b.4.I04.D05,5,-0.010904062941158253,45
4.A.3.b.4.I04.D07,1,-0.010979774198769025,45
4.A.3.b.4.I04.D07,2,-0.019847684827883405,45
4.A.3.b.4.I04.D07,3,0.016787669845344945,45
4.A.3.b.4.I04.D07,4,-0.0006249233092754951,45
4.A.3.b.4.I04.D07,5,0.00528711046094589,45
4.A.3.b.4.I06.D03,1,0.008269607979272387,45
4.A.3.b.4.I06.D03,2,0.005193178444963466,45
4.A.3.b.4.I06.D03,3,-0.002599593830574362,45
4.A.3.b.4.I06.D03,4,-0.016442378503533528,45
4.A.3.b.4.I06.D04,1,-0.007002746081654866,45
4.A.3.b.4.I06.D05,1,0.013416831591708724,45
4.A.3.b.4.I06.D05,2,0.0005279482986768267,45
4.A.3.b.4.I06.D05,3,-0.0073038488987867455,45
4.A.3.b.4.I06.D05,4,-0.016632534147140155,45
4.A.3.b.4.I06.D05,5,0.00918358789440295,45
4.A.3.b.4.I07.D01,1,0.017047884684586227,45
4.A.3.b.4.I07.D04,1,0.00608642260903569,45
4.A.3.b.4.I08.D02,1,0.007600087393119625,45
4.A.3.b.4.I08.D02,2,0.013963839819281029,45
4.A.3.b.4.I08.D02,3,-0.011328482976957847,45
4.A.3.b.4.I08.D02,4,-0.019738983715096657,45
4.A.3.b.4.I08.D03,3,-0.04777239394009887,45
4.A.3.b.4.I08.D03,4,0.02131588366410233,45
4.A.3.b.4.I08.D05,1,0.01062566265515393,45
4.A.3.b.4.I09.D01,1,0.0169524235206941,45
4.A.3.b.6.I01.D01,1,-0.001121591027897876,45
4.A.3.b.6.I01.D01,2,0.010157214908553026,45
4.A.3.b.6.I01.D01,3,0.008321478645828686,45
4.A.3.b.6.I01.D01,4,0.011561624180692379,45
4.A.3.b.6.I01.D01,5,0.02006805139716534,45
4.A.3.b.6.I01.D02,1,-0.025770017698096313,45
4.A.3.b.6.I01.D02,2,-0.011165575675288801,45
4.A.3.b.6.I01.D02,3,-0.014572156711915503,45
4.A.3.b.6.I01.D02,4,0.0028443279510049916,45
4.A.3.b.6.I01.D02,5,-0.0033075589461600877,45
4.A.3.b.6.I02.D02,5,0.017968778139412302,45
4.A.3.b.6.I02.D03,1,-0.010824228526431962,45
4.A.3.b.6.I02.D03,2,-0.00835071418223314,45
4.A.3.b.6.I02.D03,3,0.013844069303479192,45
4.A.3.b.6.I02.D06,1,-0.013676803282025177,45
4.A.3.b.6.I02.D06,2,0.022170421511165078,45
4.A.3.b.6.I02.D06,3,-0.009788407413556436,45
4.A.3.b.6.I02.D06,4,0.001523674372644984,45
4.A.3.b.6.I02.D06,5,0.019330825062501486,45
4.A.3.b.6.I03.D02,1,-0.00874143732087697,45
4.A.3.b.6.I03.D02,2,0.021422170030244332,45
4.A.3.b.6.I03.D02,3,0.022900262304354917,45
4.A.3.b.6.I03.D02,4,0.012044511877024823,45
4.A.3.b.6.I03.D02,5,0.03678540041577628,45
4.A.3.b.6.I03.D04,1,0.08800206970927098,45
4.A.3.b.6.I03.D04,2,0.016309561018238876,45
4.A.3.b.6.I03.D04,3,0.037373802916898444,45
4.A.3.b.6.I03.D04,4,0.006816963635828952,45
4.A.3.b.6.I03.D04,5,0.04414549275940804,45
4.A.3.b.6.I03.D06,1,0.0054976110661630875,45
4.A.3.b.6.I03.D06,2,0.006701333140487363,45
4.A.3.b.6.I03.D06,3,0.03425249322307323,45
4.A.3.b.6.I03.D06,4,0.022391816856958086,45
4.A.3.b.6.I03.D06,5,0.0030364206145321476,45
4.A.3.b.6.I03.D09,4,-0.012988698454167455,45
4.A.3.b.6.I06.D02,1,0.012933915642148035,45
4.A.3.b.6.I06.D03,1,0.01918732095902649,45
4.A.3.b.6.I06.D03,2,0.05638926697152029,45
4.A.3.b.6.I07.D01,1,0.016869755541132535,45
4.A.3.b.6.I07.D01,2,-0.02012483081214959,45
4.A.3.b.6.I07.D01,3,-0.015358144749254577,45
4.A.3.b.6.I07.D01,4,0.005002316847621054,45
4.A.3.b.6.I07.D01,5,0.0039746971299229935,45
4.A.3.b.6.I07.D03,2,0.012792636286280188,45
4.A.3.b.6.I07.D03,3,0.014539268050769463,45
4.A.3.b.6.I07.D03,4,0.008203430098812423,45
4.A.3.b.6.I07.D03,5,0.012528139367177952,45
4.A.3.b.6.I08.D01,1,0.003226935769724412,45
4.A.3.b.6.I08.D01,2,0.02723364623142254,45
4.A.3.b.6.I08.D01,3,-0.016856011492034098,45
4.A.3.b.6.I08.D01,4,-0.027592921701935044,45
4.A.3.b.6.I08.D02,2,-0.005709758320079975,45
4.A.3.b.6.I08.D02,3,0.03231896673346763,45
4.A.3.b.6.I08.D02,4,0.015824094943807775,45
4.A.3.b.6.I08.D02,5,0.026481492178320486,45
4.A.3.b.6.I08.D03,1,-0.005949777033024967,45
4.A.3.b.6.I08.D03,2,-0.007889507783291547,45
4.A.3.b.6.I08.D03,3,0.007179097611170912,45
4.A.3.b.6.I08.D03,4,-0.026250514058407688,45
4.A.3.b.6.I08.D03,5,-0.02313984368914355,45
4.A.3.b.6.I08.D04,1,-0.01658379629984204,45
4.A.3.b.6.I08.D04,2,-0.006895633165629257,45
4.A.3.b.6.I08.D04,3,-0.0018546681847146382,45
4.A.3.b.6.I08.D04,4,0.005164965512400809,45
4.A.3.b.6.I08.D04,5,0.001993156177720405,45
4.A.3.b.6.I08.D05,1,-0.007758671476052645,45
4.A.3.b.6.I08.D05,2,0.0028202185339360193,45
4.A.3.b.6.I08.D05,3,-0.011829627257065026,45
4.A.3.b.6.I08.D05,4,-0.0009075998371523831,45
4.A.3.b.6.I08.D05,5,-0.0010424308595512275,45
4.A.3.b.6.I08.D06,1,-0.0015766088727706153,45
4.A.3.b.6.I08.D06,2,0.007282556336441527,45
4.A.3.b.6.I08.D06,3,0.014409669404978493,45
4.A.3.b.6.I08.D06,4,0.016126727385345218,45
4.A.3.b.6.I08.D06,5,0.0018223721647792253,45
4.A.3.b.6.I08.D07,1,-0.0077845906350814,45
4.A.3.b.6.I08.D07,2,0.03062591455712751,45
4.A.3.b.6.I08.D08,1,0.0011633919802377837,45
4.A.3.b.6.I08.D09,1,-0.00935703371503583,45
4.A.3.b.6.I08.D09,2,-0.05118978786964447,45
4.A.3.b.6.I08.D09,3,-0.049606101546034155,45
4.A.3.b.6.I08.D09,4,-0.046088963817252776,45
4.A.3.b.6.I08.D09,5,-0.0391582702720097,45
4.A.3.b.6.I08.D10,2,-0.013933888404391446,45
4.A.3.b.6.I08.D10,3,-0.007648137278865883,45
4.A.3.b.6.I08.D10,4,-0.002859311224094883,45
4.A.3.b.6.I08.D10,5,-0.021660600228635904,45
4.A.3.b.6.I08.D11,1,-0.017128195693180172,45
4.A.3.b.6.I08.D11,2,0.0004001526126797758,45
4.A.3.b.6.I08.D11,3,-0.01612127957006192,45
4.A.3.b.6.I08.D11,4,-0.008767806783529869,45
4.A.3.b.6.I08.D11,5,-0.003666977228557157,45
4.A.3.b.6.I08.D12,1,0.007672777001595035,45
4.A.3.b.6.I08.D12,2,0.01073228818263407,45
4.A.3.b.6.I08.D12,3,0.041048497631255516,45
4.A.3.b.6.I08.D12,4,0.027721094570799604,45
4.A.3.b.6.I08.D12,5,0.030541465546079602,45
4.A.3.b.6.I08.D13,1,0.007837662668565516,45
4.A.3.b.6.I08.D13,2,0.005911280311629949,45
4.A.3.b.6.I08.D13,3,-0.02075661998182369,45
4.A.3.b.6.I08.D13,4,-0.010126798387510174,45
4.A.3.b.6.I08.D14,1,-0.011313017076116235,45
4.A.3.b.6.I08.D14,2,-0.05623015844699708,45
4.A.3.b.6.I08.D14,3,-0.07363594579561834,45
4.A.3.b.6.I08.D14,4,-0.04223243753637972,45
4.A.3.b.6.I08.D14,5,-0.034104803111601203,45
4.A.3.b.6.I08.D15,1,-0.00646223164353081,45
4.A.3.b.6.I08.D15,2,-0.017763117796341064,45
4.A.3.b.6.I08.D15,3,-0.013328798501826573,45
4.A.3.b.6.I08.D15,4,0.011361696844596654,45
4.A.3.b.6.I08.D15,5,0.010659047651068732,45
4.A.3.b.6.I08.D17,2,-0.01500843507663958,45
4.A.3.b.6.I08.D18,1,0.038776222515230004,45
4.A.3.b.6.I08.D18,2,0.015434294060918568,45
4.A.3.b.6.I08.D18,3,0.03348777401168195,45
4.A.3.b.6.I08.D18,4,-0.007502888859378647,45
4.A.3.b.6.I08.D18,5,0.03241929223118881,45
4.A.3.b.6.I08.D19,1,0.009376740242626896,45
4.A.3.b.6.I08.D19,2,-0.01583732629741278,45
4.A.3.b.6.I08.D19,3,0.005789463608615016,45
4.A.3.b.6.I08.D19,4,-0.007228083097603956,45
4.A.3.b.6.I08.D19,5,0.008311282905091243,45
4.A.3.b.6.I08.D20,1,-0.007565658279437968,45
4.A.3.b.6.I08.D20,2,-0.009857632126291779,45
