dwa_id,seniority_group,gamma_hat_Post,E_k_Theory
4.A.3.a.2.I16.D01,3,-0.006071074301493432,0.05555555555555555
4.A.3.a.2.I16.D01,4,0.005614864436155432,0.05555555555555555
4.A.3.a.2.I16.D01,5,0.014354671532473266,0.05555555555555555
4.A.3.a.2.I16.D03,1,0.018001388984142594,0.0
4.A.3.a.2.I16.D03,2,0.06192027004096507,0.0
4.A.3.a.2.I18.D01,2,0.02301863336429799,0.0
4.A.3.a.2.I18.D01,3,0.12378352508251078,0.0
4.A.3.a.2.I18.D01,4,-0.050834676019847765,0.0
4.A.3.a.2.I18.D01,5,0.010999517039546892,0.0
4.A.3.a.2.I19.D02,1,0.010953411159958976,0.0
4.A.3.a.2.I19.D02,2,0.005174610559099765,0.0
4.A.3.a.2.I19.D02,3,-0.03962909243893804,0.0
4.A.3.a.2.I19.D02,4,-0.025516325182041125,0.0
4.A.3.a.2.I19.D03,1,0.00758530305266004,0.07142857142857142
4.A.3.a.2.I19.D03,2,0.029873085894075828,0.07142857142857142
4.A.3.a.2.I19.D03,3,0.025844979542548368,0.07142857142857142
4.A.3.a.2.I19.D03,4,-0.04204957124306095,0.07142857142857142
4.A.3.a.2.I20.D01,1,0.01078467232118225,0.0
4.A.3.a.2.I20.D01,2,0.02447213547776829,0.0
4.A.3.a.2.I20.D01,3,-0.01082850599764956,0.0
4.A.3.a.2.I20.D01,4,-0.025085580596314945,0.0
4.A.3.a.2.I20.D01,5,-0.02625354035972746,0.0
4.A.3.a.2.I20.D02,1,-0.0055228667574179595,0.0
4.A.3.a.2.I20.D02,4,-0.01776134496143315,0.0
4.A.3.a.2.I20.D03,1,0.005158464676412774,0.0
4.A.3.a.2.I20.D05,3,-0.03578561916635196,0.125
4.A.3.a.2.I20.D05,4,0.006847782375052164,0.125
4.A.3.a.2.I20.D05,5,-0.008968689108780403,0.125
4.A.3.a.2.I21.D01,1,0.000928711870292865,0.0
4.A.3.a.2.I21.D01,2,-0.024592377567709836,0.0
4.A.3.a.2.I21.D01,3,0.004384145001609405,0.0
4.A.3.a.2.I21.D01,4,-0.17834580408909698,0.0
4.A.3.a.2.I21.D02,1,-0.002791935862878226,0.0
4.A.3.a.2.I21.D02,2,0.033511100264102874,0.0
4.A.3.a.2.I21.D02,3,-0.006932649647021059,0.0
4.A.3.a.2.I21.D02,4,0.031044286416064864,0.0
4.A.3.a.2.I21.D02,5,-0.006242877516362295,0.0
4.A.3.a.2.I21.D03,1,-0.00353793040595529,0.0
4.A.3.a.2.I21.D03,2,0.014415006730491679,0.0
4.A.3.a.2.I21.D03,3,-0.022274114794886567,0.0
4.A.3.a.2.I22.D05,1,0.004159096957856776,0.0
4.A.3.a.2.I22.D06,1,0.021276887432033362,0.0
4.A.3.a.2.I22.D10,1,0.03897892704855026,0.0
4.A.3.a.2.I22.D10,2,0.004398735102968949,0.0
4.A.3.a.2.I22.D11,1,0.025126302916198308,0.0
4.A.3.a.2.I23.D01,3,-0.0968122151491925,0.0
4.A.3.a.2.I26.D01,5,0.03922637893846809,0.0
4.A.3.a.2.I27.D02,1,0.019644908175138656,0.0
4.A.3.a.2.I27.D02,2,-0.015252820452772133,0.0
4.A.3.a.2.I27.D02,3,-0.03382653458882469,0.0
4.A.3.a.2.I27.D02,4,-0.024756203681066985,0.0
4.A.3.a.2.I28.D02,1,0.03264310300038228,0.14285714285714285
4.A.3.a.2.I28.D02,2,0.04087849784197507,0.14285714285714285
4.A.3.a.2.I30.D03,1,0.005837928732581799,0.0
4.A.3.a.2.I30.D03,2,0.05587104655134276,0.0
4.A.3.a.2.I30.D03,3,0.029781267366592392,0.0
4.A.3.a.2.I31.D01,1,-0.0017922056620676874,0.0
4.A.3.a.2.I31.D01,2,0.009289937473877748,0.0
4.A.3.a.2.I31.D01,3,-0.011977490523003972,0.0
4.A.3.a.2.I31.D02,1,0.00539045898186632,0.0
4.A.3.a.2.I31.D02,2,0.01138277719343959,0.0
4.A.3.a.2.I31.D02,3,-0.002503570934190822,0.0
4.A.3.a.2.I31.D02,4,0.0063380921261075775,0.0
4.A.3.a.2.I32.D01,1,0.006036731735951268,0.021739130434782608
4.A.3.a.2.I32.D01,2,0.02983797162471571,0.021739130434782608
4.A.3.a.2.I32.D02,1,-0.015220094148838586,0.0
4.A.3.a.2.I32.D03,1,0.02755399420286429,0.5
4.A.3.a.2.I33.D06,1,0.024580941208372235,0.016129032258064516
4.A.3.a.2.I33.D06,2,-0.03197275170312934,0.016129032258064516
4.A.3.a.2.I34.D03,1,0.021943334718755203,0.0
4.A.3.a.2.I34.D04,1,0.024955832398360814,0.0
4.A.3.a.2.I34.D04,2,0.03444239062141763,0.0
4.A.3.a.2.I34.D04,3,0.024742459666340907,0.0
4.A.3.a.2.I34.D05,1,0.03380155688806194,0.0
4.A.3.a.2.I34.D05,2,-0.022633427602605023,0.0
4.A.3.a.2.I34.D05,3,-0.03299950897359222,0.0
4.A.3.a.2.I34.D05,4,-0.04182065593039813,0.0
4.A.3.a.2.I34.D07,1,0.011474344491193673,0.0
4.A.3.a.2.I34.D07,2,0.04310167265945603,0.0
4.A.3.a.2.I34.D07,3,-0.004666850812752129,0.0
4.A.3.a.2.I34.D07,4,-0.013119539581624519,0.0
4.A.3.a.2.I35.D01,2,-0.0008482017667569845,0.0
4.A.3.a.2.I35.D03,1,0.004512194173946699,0.0
4.A.3.a.2.I35.D03,2,0.0496185500669596,0.0
4.A.3.a.2.I35.D05,1,0.00880810473088871,0.0
4.A.3.a.2.I35.D05,2,0.0058454921830762546,0.0
4.A.3.a.2.I35.D05,3,0.005860151899553169,0.0
4.A.3.a.2.I35.D05,4,-0.03268956406868114,0.0
4.A.3.a.2.I35.D05,5,-0.01818303695214465,0.0
4.A.3.a.2.I36.D01,5,0.01574190424595453,0.25
4.A.3.a.2.I36.D08,1,-0.02708782143834877,0.0
4.A.3.a.2.I37.D01,1,0.009731510262604775,0.07142857142857142
4.A.3.a.2.I37.D01,2,-0.009499015107658972,0.07142857142857142
4.A.3.a.2.I37.D01,3,-0.023508889473229936,0.07142857142857142
4.A.3.a.2.I37.D01,4,0.024744840473945966,0.07142857142857142
4.A.3.a.2.I37.D01,5,-0.003963979374884751,0.07142857142857142
4.A.3.a.2.I37.D02,1,0.02377551935564897,0.1
4.A.3.a.2.I37.D02,2,0.08386653447683182,0.1
4.A.3.a.2.I37.D03,1,-0.017468921173732308,0.8571428571428571
4.A.3.a.2.I37.D03,2,0.041498650608723424,0.8571428571428571
4.A.3.a.2.I37.D04,1,0.021900159352618846,0.0
4.A.3.a.2.I37.D05,1,0.007988406073644845,0.0
4.A.3.a.2.I37.D05,2,-0.05331034727665815,0.0
4.A.3.a.2.I37.D06,1,-0.010424896227991448,0.0
4.A.3.a.2.I37.D06,2,-0.04867584857353294,0.0
4.A.3.a.2.I37.D06,3,-0.19031293264204835,0.0
4.A.3.a.2.I37.D07,1,-0.009611728848643687,0.0
4.A.3.a.2.I37.D07,2,-0.0014277425261102449,0.0
4.A.3.a.2.I38.D01,1,0.07249902293213352,0.0
4.A.3.a.2.I38.D01,2,0.03393803825351189,0.0
4.A.3.a.2.I38.D01,3,0.06553475784207151,0.0
4.A.3.a.2.I38.D02,1,0.03099084362990932,0.08333333333333333
4.A.3.a.2.I38.D02,2,0.012295507254118192,0.08333333333333333
4.A.3.a.2.I38.D02,3,0.059678809308935765,0.08333333333333333
4.A.3.a.2.I38.D02,4,-0.013832816200751642,0.08333333333333333
4.A.3.a.2.I40.D03,1,0.0010044268063198686,0.0
4.A.3.a.2.I40.D03,2,0.0023697386302753112,0.0
4.A.3.a.2.I41.D01,1,0.014767104558139003,0.0
4.A.3.a.2.I41.D01,2,0.00791049636900012,0.0
4.A.3.a.2.I41.D01,3,0.02367957965495543,0.0
4.A.3.a.2.I41.D04,1,-0.015722253772434677,0.0
4.A.3.a.2.I41.D04,2,-0.005109208922029408,0.0
4.A.3.a.2.I41.D04,3,-0.027973352017660033,0.0
4.A.3.a.2.I41.D04,4,-0.01894869991038486,0.0
4.A.3.a.2.I41.D08,1,-0.029886103689141894,0.19444444444444445
4.A.3.a.2.I41.D08,2,-0.01468651668651463,0.19444444444444445
4.A.3.a.2.I41.D08,3,0.0062488099323253065,0.19444444444444445
4.A.3.a.2.I42.D01,1,0.0065612491150034945,0.1
4.A.3.a.2.I42.D01,2,-0.08532604765304919,0.1
4.A.3.a.2.I42.D02,1,-0.012781160014197946,0.0
4.A.3.a.2.I42.D02,2,-0.026272670697449145,0.0
4.A.3.a.2.I42.D02,3,0.02108324252525424,0.0
4.A.3.a.2.I42.D03,1,-0.012913672222358608,0.0
4.A.3.a.2.I42.D05,1,0.01796235181905585,0.0625
4.A.3.a.2.I42.D05,2,0.031734867945717185,0.0625
4.A.3.a.2.I42.D05,3,-0.04332501305300673,0.0625
4.A.3.a.2.I42.D05,4,0.024011518369014374,0.0625
4.A.3.a.2.I42.D06,1,-0.012456315880278353,0.07142857142857142
4.A.3.a.2.I42.D06,2,-0.04180175403038274,0.07142857142857142
4.A.3.a.2.I42.D06,3,-0.1134424252429089,0.07142857142857142
4.A.3.a.2.I43.D03,1,-0.02570771297997157,0.0
4.A.3.a.2.I43.D03,2,-0.0015085221565807375,0.0
4.A.3.a.2.I43.D03,3,-0.04654841414993495,0.0
4.A.3.a.2.I45.D03,5,0.03896735367082889,0.03571428571428571
4.A.3.a.2.I46.D01,1,-0.04780579645780523,0.0
4.A.3.a.2.I46.D02,1,-0.01668962440432326,0.0
4.A.3.a.2.I46.D02,2,-0.07178414828446843,0.0
4.A.3.a.2.I46.D04,1,-0.05025405393987243,0.375
4.A.3.a.2.I46.D05,1,-0.03127222714610564,0.0
4.A.3.a.2.I47.D02,1,0.07257771188476327,0.07692307692307693
4.A.3.a.2.I47.D02,2,0.041196159995926046,0.07692307692307693
4.A.3.a.2.I47.D03,1,0.03387356983691188,0.0625
4.A.3.a.2.I47.D04,1,0.038443576797254325,0.14285714285714285
4.A.3.a.2.I47.D04,2,-0.012183157351482843,0.14285714285714285
4.A.3.a.2.I47.D04,3,0.024675368768577878,0.14285714285714285
4.A.3.a.2.I47.D04,4,0.01566779630193914,0.14285714285714285
4.A.3.a.2.I47.D04,5,0.01260869224503266,0.14285714285714285
4.A.3.a.3.I01.D01,1,-0.022678394734087517,0.3333333333333333
4.A.3.a.3.I01.D01,2,0.0022307412927317586,0.3333333333333333
4.A.3.a.3.I01.D01,3,-0.02540549173072317,0.3333333333333333
4.A.3.a.3.I01.D01,4,-0.010462162915232935,0.3333333333333333
4.A.3.a.3.I01.D01,5,0.034053591017230045,0.3333333333333333
4.A.3.a.3.I02.D01,1,0.0094722205662944,0.0
4.A.3.a.3.I02.D01,2,0.0011215750767610891,0.0
4.A.3.a.3.I02.D03,1,0.005724964048505804,0.0
4.A.3.a.3.I02.D03,2,0.008559481766933216,0.0
4.A.3.a.3.I02.D03,3,-0.0312638717616414,0.0
4.A.3.a.3.I02.D03,4,-0.007194573567836647,0.0
4.A.3.a.3.I03.D01,2,-0.04212519149732943,0.0
4.A.3.a.3.I03.D01,3,-0.018538377786249626,0.0
4.A.3.a.3.I03.D01,4,-0.04188736326668587,0.0
4.A.3.a.3.I03.D03,1,0.013327707449605453,0.0
4.A.3.a.3.I03.D04,1,0.03553973032695276,0.0
4.A.3.a.3.I04.D03,1,0.01843191648125812,0.16666666666666666
4.A.3.a.3.I04.D03,2,0.02871484421646707,0.16666666666666666
4.A.3.a.3.I04.D04,1,0.04550076477393126,0.38333333333333336
4.A.3.a.3.I04.D04,2,0.01513552160729554,0.38333333333333336
4.A.3.a.3.I04.D05,1,0.02143827126669625,0.16666666666666666
4.A.3.a.3.I05.D02,1,0.011812173875359062,0.2777777777777778
4.A.3.a.3.I05.D02,2,0.09874288489814065,0.2777777777777778
4.A.3.a.3.I05.D02,3,0.07375505017756027,0.2777777777777778
4.A.3.a.3.I05.D04,1,0.024755755618570248,0.4583333333333333
4.A.3.a.3.I05.D04,2,-0.0113035670474027,0.4583333333333333
4.A.3.a.3.I05.D05,1,-0.05460624202533275,0.125
4.A.3.a.3.I06.D05,1,-0.009084432718416404,0.0
4.A.3.a.3.I06.D06,1,0.05420786961233664,0.0
4.A.3.a.3.I06.D06,2,-0.049633588674832696,0.0
4.A.3.a.3.I06.D08,1,0.010425688128102129,0.0
4.A.3.a.3.I06.D09,1,0.012743987990326326,0.0
4.A.3.a.3.I06.D09,2,-0.023342927926346114,0.0
4.A.3.a.3.I06.D10,1,0.013143851835493695,0.4
4.A.3.a.3.I06.D10,3,-0.00701552957618558,0.4
4.A.3.a.3.I06.D10,4,-0.03708320356639984,0.4
4.A.3.a.3.I06.D11,1,0.029008855263965135,0.0625
4.A.3.a.3.I06.D12,1,0.01891341826413473,0.03333333333333333
4.A.3.a.3.I06.D12,2,-0.018854290697935126,0.03333333333333333
4.A.3.a.3.I06.D12,3,-0.029561395413048912,0.03333333333333333
4.A.3.a.3.I06.D13,1,0.001777383376025203,0.0
4.A.3.a.3.I07.D01,1,-0.010580265144834337,0.03333333333333333
4.A.3.a.3.I07.D01,2,-0.04333577410207784,0.03333333333333333
4.A.3.a.3.I07.D01,3,0.058916287253735926,0.03333333333333333
4.A.3.a.3.I07.D01,4,-0.07267760382753458,0.03333333333333333
4.A.3.a.3.I07.D03,1,0.03122317422805611,0.0
4.A.3.a.3.I07.D03,2,0.061596739045708726,0.0
4.A.3.a.3.I07.D04,1,-0.0059127392713601195,0.0
4.A.3.a.3.I07.D04,2,-0.040183531643650724,0.0
4.A.3.a.3.I07.D04,3,-0.020565027005444242,0.0
4.A.3.a.3.I07.D04,4,-0.01865818574589034,0.0
4.A.3.a.3.I07.D04,5,-0.01800213871773757,0.0
4.A.3.a.3.I07.D05,1,0.0004647083750525486,0.09090909090909091
4.A.3.a.3.I07.D05,2,0.005394256674817507,0.09090909090909091
4.A.3.a.3.I08.D01,1,-0.013567201862173655,0.0
4.A.3.a.3.I08.D01,2,-0.02350677101404257,0.0
4.A.3.a.3.I08.D02,1,-0.005407478626222251,0.0
4.A.3.a.3.I08.D02,2,-0.0038947424358996515,0.0
4.A.3.a.3.I08.D03,1,0.009552231888071656,0.0
4.A.3.a.3.I08.D03,2,-0.019195884507370087,0.0
4.A.3.a.3.I08.D03,3,-0.039077765421609734,0.0
4.A.3.a.3.I08.D03,4,-0.027358295955279686,0.0
4.A.3.a.3.I08.D03,5,-0.029889879363117964,0.0
4.A.3.a.3.I09.D02,2,-0.04838800553547854,0.1
4.A.3.a.3.I09.D02,3,0.026179252108373935,0.1
4.A.3.a.3.I09.D02,4,0.02020386523815974,0.1
4.A.3.a.3.I09.D02,5,0.023263264341913698,0.1
4.A.3.a.3.I10.D01,1,0.011763408079917938,0.6842105263157895
4.A.3.a.3.I10.D01,2,-0.023032113205269086,0.6842105263157895
4.A.3.a.3.I10.D01,3,0.014518890015644624,0.6842105263157895
4.A.3.a.3.I10.D01,4,0.007410691249675343,0.6842105263157895
4.A.3.a.3.I10.D01,5,0.0018209571974310379,0.6842105263157895
4.A.3.a.3.I10.D02,1,-0.024761174156161945,0.4444444444444444
4.A.3.a.3.I10.D02,2,-0.005865926476380599,0.4444444444444444
4.A.3.a.3.I10.D02,3,-0.025947320612685003,0.4444444444444444
4.A.3.a.3.I10.D02,4,0.0015157535125682252,0.4444444444444444
4.A.3.a.3.I10.D02,5,-0.009538786789262392,0.4444444444444444
4.A.3.a.3.I12.D01,1,0.012288135357459744,0.021739130434782608
4.A.3.a.3.I12.D01,2,0.005764273811262434,0.021739130434782608
4.A.3.a.3.I12.D01,3,0.009908742227699503,0.021739130434782608
4.A.3.a.3.I12.D02,1,0.02142872476630986,0.0
4.A.3.a.3.I12.D02,2,-0.04667833294038925,0.0
4.A.3.a.4.I01.D01,2,0.09950791169259891,0.0
4.A.3.a.4.I01.D01,3,-0.09393735947811915,0.0
4.A.3.a.4.I01.D01,4,0.09532750946928004,0.0
4.A.3.a.4.I01.D01,5,-0.07968741168985354,0.0
4.A.3.a.4.I01.D02,3,-0.09731510867871129,0.125
4.A.3.a.4.I01.D03,1,0.0227383335288371,0.0
4.A.3.a.4.I01.D03,2,0.12101316125895795,0.0
4.A.3.a.4.I01.D04,1,0.02768945123248492,0.0
4.A.3.a.4.I01.D04,2,0.049915150821819555,0.0
4.A.3.a.4.I01.D04,3,-0.07117348313553927,0.0
4.A.3.a.4.I01.D04,4,0.016117049940407455,0.0
4.A.3.a.4.I01.D04,5,-0.09746419613238592,0.0
4.A.3.a.4.I01.D05,1,0.012854684049450256,0.0
4.A.3.a.4.I01.D05,2,0.026379951907334647,0.0
4.A.3.a.4.I01.D05,3,0.03246547649150943,0.0
4.A.3.a.4.I01.D05,4,-0.024096053532517203,0.0
4.A.3.a.4.I01.D06,1,0.009905253093757246,0.0
4.A.3.a.4.I01.D06,2,0.011633475587844794,0.0
4.A.3.a.4.I01.D06,3,-0.04760455565309279,0.0
4.A.3.a.4.I01.D06,4,-0.06794109982841656,0.0
4.A.3.a.4.I01.D06,5,-0.04685032073108634,0.0
4.A.3.a.4.I01.D07,1,0.015288801740487544,0.0
4.A.3.a.4.I01.D11,1,0.05834628743863854,0.05555555555555555
4.A.3.a.4.I01.D11,2,0.014691564760196516,0.05555555555555555
4.A.3.a.4.I01.D11,3,-0.009947015691048246,0.05555555555555555
4.A.3.a.4.I01.D11,4,-0.042315341908722326,0.05555555555555555
4.A.3.a.4.I01.D11,5,0.007340524076125884,0.05555555555555555
4.A.3.a.4.I01.D12,1,0.008574336785684662,0.0
4.A.3.a.4.I01.D14,1,0.014191453295434015,0.0
4.A.3.a.4.I01.D14,2,-0.0030431673262478823,0.0
4.A.3.b.1.I01.D01,1,0.003758311886488039,0.6071428571428571
4.A.3.b.1.I01.D01,2,-0.024983606858592532,0.6071428571428571
4.A.3.b.1.I01.D01,3,0.0006128775387004444,0.6071428571428571
4.A.3.b.1.I01.D01,4,-0.07605864471597683,0.6071428571428571
4.A.3.b.1.I01.D02,1,-0.011015316445297183,0.8636363636363636
4.A.3.b.1.I01.D02,2,-0.02283189230731669,0.8636363636363636
4.A.3.b.1.I01.D02,3,-0.07700434737890774,0.8636363636363636
4.A.3.b.1.I01.D02,4,-0.020828183516842305,0.8636363636363636
4.A.3.b.1.I01.D03,1,0.01543404609605228,1.0
4.A.3.b.1.I01.D03,2,-0.014302782503970784,1.0
4.A.3.b.1.I01.D03,3,-0.02222471780973294,1.0
4.A.3.b.1.I01.D03,4,-0.032807419426357884,1.0
4.A.3.b.1.I01.D03,5,-0.006121093838103678,1.0
4.A.3.b.1.I02.D01,1,0.07109495979608253,0.8809523809523809
4.A.3.b.1.I02.D01,2,-0.009335200349593197,0.8809523809523809
4.A.3.b.1.I02.D01,3,0.030345048094039245,0.8809523809523809
4.A.3.b.1.I02.D01,4,0.01469267439683037,0.8809523809523809
4.A.3.b.1.I02.D01,5,0.03237547020755541,0.8809523809523809
4.A.3.b.1.I02.D02,1,0.028742048560183166,0.8125
4.A.3.b.1.I02.D02,2,-0.0013831652657345858,0.8125
4.A.3.b.1.I02.D02,3,-0.030491094288047298,0.8125
4.A.3.b.1.I02.D02,4,-0.01715925755898366,0.8125
4.A.3.b.1.I02.D02,5,0.004084118142196747,0.8125
4.A.3.b.1.I03.D01,1,-0.022615127709745716,0.8529411764705882
4.A.3.b.1.I03.D01,2,-0.006617793779513178,0.8529411764705882
4.A.3.b.1.I03.D01,3,-0.038317872135854,0.8529411764705882
4.A.3.b.1.I03.D01,4,-0.018584887676815185,0.8529411764705882
4.A.3.b.1.I03.D01,5,-0.004107190098857423,0.8529411764705882
4.A.3.b.1.I03.D02,1,-0.03291910034003472,0.5384615384615384
4.A.3.b.1.I03.D02,2,-0.007705814691926906,0.5384615384615384
4.A.3.b.1.I03.D02,3,-0.03319394733237165,0.5384615384615384
4.A.3.b.1.I03.D02,4,-0.014239605597116246,0.5384615384615384
4.A.3.b.1.I03.D02,5,-0.006878136545536152,0.5384615384615384
4.A.3.b.1.I03.D03,1,-0.0033154426038074494,0.9166666666666666
4.A.3.b.1.I03.D03,2,0.03230710995815153,0.9166666666666666
4.A.3.b.1.I03.D03,3,0.03791062226904747,0.9166666666666666
4.A.3.b.1.I03.D03,4,-0.0393385291114132,0.9166666666666666
4.A.3.b.1.I03.D03,5,-0.040288097716173026,0.9166666666666666
4.A.3.b.1.I03.D04,1,0.016894353607860936,0.9285714285714286
4.A.3.b.1.I03.D04,2,-0.009241675960779861,0.9285714285714286
4.A.3.b.1.I03.D04,3,-0.030810226390576574,0.9285714285714286
4.A.3.b.1.I03.D04,4,-0.025266823977957945,0.9285714285714286
4.A.3.b.1.I03.D04,5,-0.001036847141014175,0.9285714285714286
4.A.3.b.1.I04.D01,1,0.030645053620474292,0.6
4.A.3.b.1.I04.D01,2,-0.001724876903240035,0.6
4.A.3.b.1.I04.D01,3,-0.03428609103079151,0.6
4.A.3.b.1.I04.D01,4,-0.01952716380952715,0.6
4.A.3.b.1.I04.D01,5,0.003725456755246739,0.6
4.A.3.b.1.I04.D02,1,0.014672828217429552,0.7307692307692307
4.A.3.b.1.I04.D02,2,-0.012180139985673917,0.7307692307692307
4.A.3.b.1.I04.D02,3,-0.009839126413284317,0.7307692307692307
4.A.3.b.1.I04.D02,4,-0.013824918257087631,0.7307692307692307
4.A.3.b.1.I04.D02,5,0.013133783548361954,0.7307692307692307
4.A.3.b.1.I04.D03,1,-0.02536198826832979,1.0
4.A.3.b.1.I04.D03,2,-0.006501758805583751,1.0
4.A.3.b.1.I04.D03,3,-0.029213541599915658,1.0
4.A.3.b.1.I04.D03,4,-0.020118843300733172,1.0
4.A.3.b.1.I04.D03,5,-0.008395353662720994,1.0
4.A.3.b.1.I05.D01,1,0.0107403079777071,0.7333333333333333
4.A.3.b.1.I05.D01,2,0.01594083212664489,0.7333333333333333
4.A.3.b.1.I05.D01,3,0.052649105356549264,0.7333333333333333
4.A.3.b.1.I05.D01,4,-0.016988119293452498,0.7333333333333333
4.A.3.b.1.I05.D01,5,0.02359718462663643,0.7333333333333333
4.A.3.b.1.I05.D02,1,0.053263662789696915,0.8636363636363636
4.A.3.b.1.I05.D02,2,0.046318348213310816,0.8636363636363636
4.A.3.b.1.I05.D02,3,0.010914467906161624,0.8636363636363636
4.A.3.b.1.I05.D02,4,-0.008038556583863765,0.8636363636363636
4.A.3.b.1.I05.D02,5,0.004215689760602369,0.8636363636363636
4.A.3.b.1.I06.D02,2,0.03221552619907219,0.5
4.A.3.b.1.I06.D02,3,-0.04456236267867441,0.5
4.A.3.b.1.I06.D02,4,-0.0122521205549137,0.5
4.A.3.b.1.I06.D03,1,0.0561850402736073,0.7727272727272727
4.A.3.b.1.I06.D03,2,0.020244668304262473,0.7727272727272727
4.A.3.b.1.I06.D05,2,-0.0429420195542044,0.8571428571428571
4.A.3.b.1.I06.D05,3,-0.021056555067245495,0.8571428571428571
4.A.3.b.1.I06.D05,4,-0.040622297085581585,0.8571428571428571
4.A.3.b.1.I06.D06,1,0.019690418869699893,0.8636363636363636
4.A.3.b.1.I06.D06,2,0.01715055900350929,0.8636363636363636
4.A.3.b.1.I06.D06,3,0.0628160210250113,0.8636363636363636
4.A.3.b.1.I06.D06,4,-0.01140780748841396,0.8636363636363636
4.A.3.b.1.I06.D06,5,-0.02424733057076764,0.8636363636363636
4.A.3.b.1.I06.D07,1,0.2603832840143789,0.8333333333333334
4.A.3.b.1.I06.D07,2,0.03017568694710202,0.8333333333333334
4.A.3.b.1.I06.D07,3,0.10155476382705586,0.8333333333333334
4.A.3.b.1.I06.D07,4,0.06816751081235882,0.8333333333333334
4.A.3.b.1.I06.D07,5,0.017213734998114318,0.8333333333333334
4.A.3.b.1.I06.D08,1,0.05843402538180368,0.8333333333333334
4.A.3.b.1.I06.D08,2,-0.0008794892972207809,0.8333333333333334
4.A.3.b.1.I06.D08,3,0.06022019351433699,0.8333333333333334
4.A.3.b.1.I06.D08,4,0.0034870691054526472,0.8333333333333334
4.A.3.b.1.I06.D08,5,0.0025274911453603576,0.8333333333333334
4.A.3.b.1.I06.D10,1,0.02148515814804229,0.9444444444444444
4.A.3.b.1.I06.D10,2,0.020774100046482266,0.9444444444444444
4.A.3.b.1.I06.D10,3,-0.0164795612035068,0.9444444444444444
4.A.3.b.1.I06.D10,4,-0.0372994437415209,0.9444444444444444
4.A.3.b.1.I06.D12,1,-0.0927176709035678,0.7727272727272727
4.A.3.b.1.I06.D12,2,-0.061536718031076076,0.7727272727272727
4.A.3.b.1.I06.D12,3,-0.076534362681612,0.7727272727272727
4.A.3.b.1.I06.D12,4,0.04925826664950753,0.7727272727272727
4.A.3.b.1.I06.D12,5,-0.0036236613480285142,0.7727272727272727
4.A.3.b.4.I01.D01,1,0.014650571495663602,0.0
4.A.3.b.4.I01.D02,1,0.005930030412780808,0.0
4.A.3.b.4.I02.D01,1,-0.008278254081867708,0.0
4.A.3.b.4.I02.D02,1,-0.0044003246370737685,0.0
4.A.3.b.4.I02.D02,2,-0.038414993781411916,0.0
4.A.3.b.4.I02.D04,1,-0.010687025901939281,0.2
4.A.3.b.4.I02.D07,1,0.018849507409767832,0.0
4.A.3.b.4.I02.D07,2,0.013258489512954715,0.0
4.A.3.b.4.I02.D07,3,-0.024407304531457737,0.0
4.A.3.b.4.I02.D07,4,-0.025614292501341677,0.0
4.A.3.b.4.I02.D08,4,-0.01723747793568638,0.0
4.A.3.b.4.I02.D09,1,-0.004784086890624265,0.0
4.A.3.b.4.I02.D11,5,-0.01502503536261953,0.0
4.A.3.b.4.I02.D13,1,-0.03179282349411797,0.0
4.A.3.b.4.I02.D13,2,-0.004529806726978579,0.0
4.A.3.b.4.I02.D13,3,0.036410241884460265,0.0
4.A.3.b.4.I02.D13,4,-0.029876655468358368,0.0
4.A.3.b.4.I02.D13,5,-0.018505631472096898,0.0
4.A.3.b.4.I02.D16,1,0.020965407190227568,0.0
4.A.3.b.4.I02.D16,2,0.022737657570771442,0.0
4.A.3.b.4.I02.D16,3,-0.0213533876753476,0.0
4.A.3.b.4.I02.D16,4,-0.02520860255187947,0.0
4.A.3.b.4.I02.D16,5,-0.025353474170570788,0.0
4.A.3.b.4.I02.D17,1,-0.0028917018437700707,0.0
4.A.3.b.4.I03.D01,1,0.003252588230512902,0.0
4.A.3.b.4.I03.D01,2,0.056628467638371566,0.0
4.A.3.b.4.I03.D02,1,0.03395317912016685,0.0
4.A.3.b.4.I03.D02,2,-0.022610157194886966,0.0
4.A.3.b.4.I03.D02,3,-0.03160530288373115,0.0
4.A.3.b.4.I03.D02,4,-0.04097442484538522,0.0
4.A.3.b.4.I03.D02,5,-0.02495056593207517,0.0
4.A.3.b.4.I03.D03,1,0.0063575834065109455,0.0625
4.A.3.b.4.I03.D03,2,0.04119996182010359,0.0625
4.A.3.b.4.I03.D03,3,-0.017104740718922592,0.0625
4.A.3.b.4.I03.D04,1,0.015713257015745906,0.0
4.A.3.b.4.I04.D01,1,-0.03165380968274315,0.25
4.A.3.b.4.I04.D01,2,-0.0070490678546989306,0.25
4.A.3.b.4.I04.D01,3,-0.03807754860072434,0.25
4.A.3.b.4.I04.D01,4,-0.016274185823751366,0.25
4.A.3.b.4.I04.D01,5,-0.008087943297018648,0.25
4.A.3.b.4.I04.D02,1,0.012423049760489649,0.8571428571428571
4.A.3.b.4.I04.D02,2,-0.0025641776695384693,0.8571428571428571
4.A.3.b.4.I04.D02,3,-0.011589535479598474,0.8571428571428571
4.A.3.b.4.I04.D02,4,-0.007325183607318643,0.8571428571428571
4.A.3.b.4.I04.D02,5,0.0072879423821934665,0.8571428571428571
4.A.3.b.4.I04.D04,2,0.04920800524852612,0.11538461538461539
